Tweet_ID,Tweet_Text,created_at,location,Informativeness
3.90056E+17,"#Earthquake of M 4.6, Mindanao, Philippines http://t.co/BVwxSSh32i",Tue Oct 15 10:07:12 +0000 2013,"Do Not Follow Me, Am I a Bot.",Related and informative
3.90056E+17,RT @AP: BREAKING: Police raise death toll to 85 in earthquake in central Philippines,Tue Oct 15 10:07:16 +0000 2013,"Bulacan, PH ",Related and informative
3.90057E+17,RT @RedCrossCebu  Red Cross Emergency Numbers #Cebu Chapter 032- 4124140 | 09209294645 &amp; Bohol Chapter 038-5019175 | 09209031793  #rescuePH,Tue Oct 15 10:10:06 +0000 2013,,Related and informative
3.90057E+17,Good Evening napakalakas ng lindol dito sa cebu :(((( #PrayForVisayas,,,Related - but not informative
3.90057E+17,Thanks God tuwing Valentines lang ang lindol sa Metro Manila. Ay pwede po bang wala nalang? #PrayForBoholAndCebu #PrayForVisayas,,,Related - but not informative
3.90057E+17,RT @BaguiowBeans: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines._Ÿ˜”_Ÿ™è,,,Related - but not informative
3.90059E+17,Tanggal sa news headlines ang #porkbarrel &amp; other gov't anomalies due to #bohol  earthquake. #napoles #sss #philhealth must be celebrating!,Tue Oct 15 10:16:48 +0000 2013,"Manila, Philippines",Related - but not informative
3.90059E+17,RT @RT_com: UPDATE: At least 85 killed after 7.1 quake hits southern Philippines http://t.co/jWhCGNnIwR @MrVop,Tue Oct 15 10:16:56 +0000 2013,Koh Samui,Related and informative
3.9006E+17,#PrayForSouthernLeyte #PrayForCebu #PrayForBohol #PrayForThePhilippines,Tue Oct 15 10:22:37 +0000 2013,"Maasin City, Southern Leyte",Related - but not informative
3.9006E+17,RT @BreakingNews: Update: Police raise death toll to 85 in earthquake in central Philippines - @AP,Tue Oct 15 10:23:51 +0000 2013,Los Angeles,Related and informative
3.90062E+17,RT @MaeMercado1614: We pray for them! #PrayForVisayas,,,Related - but not informative
3.90063E+17,RT @PrincessFrance: 67 confirmed dead in Visayas earthquake. #PrayForVisayas,,,Related and informative
3.90063E+17,RT @officialfernbah: oh my! prayers to philippines affected by the earthquake,,,Related - but not informative
3.90063E+17,"RT @iamdomz26: Aww. Ung Bohol na pangarap kong puntaha, nasira na. :'( #PrayForVisayas",Tue Oct 15 10:34:32 +0000 2013,jhs ‰Û¢ columnhood,Related - but not informative
3.90063E+17,RT @officialfernbah: oh my! prayers to philippines affected by the earthquake,,,Related - but not informative
3.90063E+17,RT @_wonderwall23: RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,Tue Oct 15 10:35:32 +0000 2013,KathNiel World,Related - but not informative
3.90064E+17,RT @alxndrcdyn: â€œ@akosibob_ong: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.â€ù,,,Related - but not informative
3.90064E+17,All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,,,Related - but not informative
3.90065E+17,RT @EXOffical_: RETWEET = One Pray for all the People of Cebu and Bohol! #earthquake #PrayForVisayas http://t.co/VU2Ffn19oC,,,Related - but not informative
3.90065E+17,Death toll from major earthquake in central Philippines jumps to 85 - CTV News: CTV NewsDeath toll from major ... http://t.co/60SlkRNORY,Tue Oct 15 10:43:16 +0000 2013,United kingdom ,Related and informative
3.90066E+17,RT @Kweenee_: Aww.  #PrayForVisayas :(,,,Related - but not informative
3.90066E+17,"â€œ@itsenriquegil: Kamong tanan dinha sa cebu ug bohol, God bless ug unta safe, mangampo ta sa atong ginoo.â€ù #PrayForVisayas",Tue Oct 15 10:44:27 +0000 2013,King Of The GIL Concert,Related - but not informative
3.90066E+17,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Tue Oct 15 10:45:31 +0000 2013,Republic of the Philippines,Related - but not informative
3.90066E+17,RT @VinceMagbanua: Please pray for the safety of everyone there in Cebu and Bohol! _Ÿ™è_Ÿ™è_Ÿ™è #PrayForVisayas,Tue Oct 15 10:45:33 +0000 2013,"Valenzuela, Philippines",Related - but not informative
3.90066E+17,"RT @SharTrends: Pray more, tweet less #PrayForEarthquakeVictims #PrayForVisayas",,,Related - but not informative
3.90066E+17,"Thank you po sa kumopkop po sa amin ngayon, Uy family! Thank u sa dinner... #bohol http://t.co/eIm7OZa4u8",,,Related - but not informative
3.90066E+17,Philippines #earthquake http://t.co/PXDJ9mHS3T,Tue Oct 15 10:47:51 +0000 2013,Karachi,Related and informative
3.90067E+17,Bakit kelangan mo magpost ng selfie sabay gamit ng hashtag na #PrayForVisayas anong kinalaman ng mukha mo dyan? Paki explain. Labyu.,Tue Oct 15 10:49:37 +0000 2013,"hull,uk",Related - but not informative
3.90067E+17,73 killed as 7.2 magnitude earthquake rattles Philippines - Indian Express http://t.co/NJ4B9gJG0y,Tue Oct 15 10:50:08 +0000 2013,CLICK HERE --,Related and informative
3.90067E+17,"RT @Updates1D_x3: So apparently, the earthquake in Visayas, Philippines was worst than 2010's Heiti earthquake. #PrayForVisayas #PrayForTheâ€_",,,Related and informative
3.90067E+17,heartbreaking.. #PrayForVisayas http://t.co/4DxHISki5p,Tue Oct 15 10:51:50 +0000 2013,south,Related - but not informative
3.90068E+17,No tsunami threat to Hawaii after 7.2 quake near Philippines: A strong earthquake shook an area off the coast of... http://t.co/reOKxxk1MS,Tue Oct 15 10:52:52 +0000 2013,"Honolulu, Hawaii",Related and informative
3.90069E+17,RT @ABSCBN: Tonight let's not forget to #PrayforCebu and #PrayforBohol mga Kapamilya!,Tue Oct 15 10:56:11 +0000 2013,,Related - but not informative
3.90069E+17,"Earthquake : M 4.6, 11km NNW of San Isidro, Philippines: Tuesday, October 15, 2013 10:07:24 UTC Tuesday, October... http://t.co/pBjJwPKWsP",Tue Oct 15 10:56:14 +0000 2013,,Related and informative
3.90069E+17,RT @imkerwinking: #PrayForVisayas _Ÿ™è,,,Related - but not informative
3.90069E+17,RT @BBCBreaking: At least 73 people now reported dead after 7.2 magnitude earthquake in central Philippines http://t.co/ShUTFzPFVX,,,Related and informative
3.90069E+17,RT @ashlili: Please #PrayForVisayas :(,Tue Oct 15 10:58:39 +0000 2013,Refridgerator,Related - but not informative
3.90069E+17,Stay safe everyone! #PrayForVisayas _Ÿ™è,,,Related - but not informative
3.9007E+17,@krungy21: #prayforbohol #prayforcebu #prayforphilippines,Tue Oct 15 11:00:13 +0000 2013,‰Ïö‰Ïö#WINGSTourInManila ‰Ïö‰Ïö,Related - but not informative
3.9007E+17,"RT @kenzhuxiaotian: Saddened about the earthquake in the Philippines. Heard it was stronger than the Haiti quake. Care, share, help if you â€_",,,Related - but not informative
3.9007E+17,RT @CBSNews: Death toll soars past 80 as frantic search continues for survivors of Philippines earthquake: http://t.co/1oQzxmst1G,,,Related and informative
3.90071E+17,RT @CestlavieMarts: My prayers goes out to the people who were affected by the earthquake. #PrayForVisayas,Tue Oct 15 11:05:40 +0000 2013,,Related - but not informative
3.90071E+17,"RT @ryanb0n: Ganda pla effects ng #GenesisPilot, ramdam hnggang visayas, esp bohol and cebu. mkktotohanan, iba tlg ang GMA! #PrayForVisayasâ€_",Tue Oct 15 11:06:36 +0000 2013,Philippines,Related - but not informative
3.90072E+17,RT @AyyTangaLangDre: #PrayForPhilippines #PrayForVisayas,,,Related - but not informative
3.90072E+17,The historical Loboc Church in Bohol  Before &amp; after #earthquake #PrayForVisayas God bless the Philippines! http://t.co/jhOFaqVncA,Tue Oct 15 11:10:25 +0000 2013,snapchat:aiahii_x,Related and informative
3.90073E+17,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Tue Oct 15 11:14:38 +0000 2013,"Sharjah, United Arab Emirates",Related - but not informative
3.90074E+17,ngayon mas kailangan ang medical and relief operation ng INC! #PrayForVisayas,,,Related - but not informative
3.90075E+17,RT @showtimefamily: Pwede naman yung muka ni Napoles ang Masira bakit yung mga Historical Churches pa sa Visayas =( #PrayForVisayas http://â€_,Tue Oct 15 11:21:13 +0000 2013,"Lubao, Pampanga Philippines",Related - but not informative
3.90075E+17,"@SiSenyora: DEAR EARTHQUAKE, MY GOD IS BIGGER THAN YOU #PrayForVisayas",Tue Oct 15 11:21:36 +0000 2013,,Related - but not informative
3.90075E+17,Death toll from a strong earthquake in the Philippines has risen to 85 - 7.2 magnitude quake hit the tourist island of Bohoi.,Tue Oct 15 11:21:42 +0000 2013,"Cavan and Monaghan, Ireland",Related and informative
3.90075E+17,RT @kayehomecillo: Heartbreaking. :( #PrayForVisayas #earthquakePH http://t.co/h05NrnwXLj,Tue Oct 15 11:23:16 +0000 2013,,Related - but not informative
3.90075E+17,Guys let's pray for our sistres and brothers at Visayas who experienced Magnitude 7.1 earthquake this morning. #PrayForVisayas #earthquakePH,Tue Oct 15 11:23:25 +0000 2013,Livin' in my own world,Related and informative
3.90076E+17,RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,,,Related - but not informative
3.90076E+17,"RT @larrygotstyles: Please pray for the Philippines, especially the Visayas. 7.2 magnitude earthquake hit early this morning. Fatalities coâ€_",Tue Oct 15 11:26:22 +0000 2013,milky way,Related and informative
3.90077E+17,Pray for the Safety of the People in Bohol and Cebu_Ÿ™è_Ÿ™è #PrayforBohol #Prayfor Cebu http://t.co/laPQYo1mFF,,,Related - but not informative
3.90077E+17,this where my genes came from #PrayForVisayas,Tue Oct 15 11:31:35 +0000 2013,MNL,Related - but not informative
3.90079E+17,Bangkok Post &gt; Death toll in Philippines quake jumps to 85 - The death toll from a 7.2-magnitude earthquake that s... http://t.co/Q9XRaCJBIc,Tue Oct 15 11:36:17 +0000 2013,Malaysia,Related and informative
3.90079E+17,"Lord, tulungan nyo po ang mga kapatid namin sa Visayas. Keep them in the safe place &amp; secure them with your loving presence #PrayForVisayas",Tue Oct 15 11:36:40 +0000 2013,FEU ,Related - but not informative
3.90079E+17,Church is made of people with unwavering faith. Structures may fall but our faith still lives. #prayforcebu #prayforbohol #prayforPH,Tue Oct 15 11:39:29 +0000 2013,Pearl of the Orient,Related - but not informative
3.9008E+17,"MMDA teams to help in rescue work in quake-battered areas in Bohol, Cebu:   The... http://t.co/UhhZUegXd2 #Manila #Philippines",Tue Oct 15 11:41:07 +0000 2013,"Metro Manila, Philippines",Related and informative
3.9008E+17,RT @nytimes: Major Earthquake Strikes Central Philippines http://t.co/OXqkTATgM8,Tue Oct 15 11:41:39 +0000 2013,Utah,Related and informative
3.9008E+17,#prayforvisayas. http://t.co/bF4jCRZ9Jc,,,Related - but not informative
3.90081E+17,"RT @decappeal: Cebu City pop. 850,000 about 30 miles from epicentre of #Philippines quake",Tue Oct 15 11:45:45 +0000 2013,"Edinburgh, Scotland",Related and informative
3.90082E+17,"Omaagassh!! Kawawa yung mga tao sa cebu, bohol, and visayas selected area #earthquakePH #PrayForVisayas",,,Related - but not informative
3.90082E+17,Death toll in Philippines quake jumps to 93 http://t.co/ZiykJpZxbe via @USATODAY,Tue Oct 15 11:48:54 +0000 2013,,Related and informative
3.90082E+17,Prayers for quake victims #cebu #bohol #Philippines be safe still.,,,Related - but not informative
3.90083E+17,RT @BreakingNews: Update: Police raise death toll to 85 in earthquake in central Philippines - @AP,Tue Oct 15 11:51:39 +0000 2013,Portugal,Related and informative
3.90083E+17,Tuloy ang Masskara festival!! #PrayforVisayas #earthquakeph,Tue Oct 15 11:55:21 +0000 2013,Bacolod City Philippines,Not related
3.90084E+17,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,,,Related - but not informative
3.90085E+17,This made my day despite the tragedy in Bohol and Cebu. #PrayForVisayas http://t.co/to11ZV2RgL,,,Related - but not informative
3.90085E+17,"RT @toktokhae03: Churches were destroyed bec God was so busy protecting us and our houses, he forgot to protect HIS. #PrayforVisayas",,,Related - but not informative
3.90085E+17,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,,,Related - but not informative
3.90086E+17,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,,,Related - but not informative
3.90088E+17,"RT @iAmKayeSwizzle: I'm f****** don't know, but this things happening on my country (Philippines) it's too much. #PrayForVisayas #earthquakâ€_",,,Related - but not informative
3.90089E+17,"RT @NBCNews: At least 82 dead, churches destroyed as 7.2 earthquake hits Philippines http://t.co/ORqdPGHEpf",Tue Oct 15 12:16:37 +0000 2013,"New Jersey, USA",Related and informative
3.90089E+17,@VMiguelG: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas,Tue Oct 15 12:17:08 +0000 2013,philippines,Related - but not informative
3.9009E+17,"RT @RickWarren: Please pray for those suffering in the Philippines earthquake, If you'd like to help, we have a PEACE team already there,",Tue Oct 15 12:21:58 +0000 2013,Philippines,Related - but not informative
3.9009E+17,"â€œ@RickWarren: Please pray for those suffering in the Philippines earthquake, If you'd like to help, we have a PEACE team already there,â€ù",,,Related - but not informative
3.90091E+17,RT @newstrackindia: Toll rises to 67 in Philippines earthquake ... http://t.co/jSWj6NnR78,Tue Oct 15 12:24:43 +0000 2013,"Rohini, New Delhi, India",Related and informative
3.90091E+17,"Magnitude 4 5 earthquake hits near Sarangani, Philippines | Watch: http://t.co/bWX93KDyLh",Tue Oct 15 12:24:50 +0000 2013,Philippines,Related and informative
3.90091E+17,Pray for Cebu and Bohol #PrayForVisayas,,,Related - but not informative
3.90092E+17,RT @AyyTangaLangDre: Pray it works everytime #PrayForVisayas #earthquake #PrayForPhilippines http://t.co/AiMNg5VUfO,,,Related - but not informative
3.90093E+17,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthquâ€_,Tue Oct 15 12:31:54 +0000 2013,Philippines ,Related and informative
3.90093E+17,"RT @RT_com: UPDATE: More than 30 killed, buildings damaged after 7.1 quake hits southern Philippines http://t.co/0J6Eg19Gws http://t.co/Ddkâ€_",Tue Oct 15 12:32:20 +0000 2013,"Southern California, U.S.",Related and informative
3.90093E+17,At least 85 people killed in Philippines earthquake http://t.co/aLYf4j4tJi @abcnews,Tue Oct 15 12:32:51 +0000 2013,,Related and informative
3.90093E+17,Staff and volunteers in action following 7.2 magnitude earthquake in the Philippines - IFRC via @sharethis,Tue Oct 15 12:33:57 +0000 2013,Singapore,Related and informative
3.90093E+17,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthquâ€_,Tue Oct 15 12:34:52 +0000 2013,,Related - but not informative
3.90093E+17,RT @NBCLA: UPDATE: At least 82 killed after magnitude-7.2 #earthquake in Philippines  http://t.co/hm7EEPYGdk,Tue Oct 15 12:35:01 +0000 2013,"Los Angeles, CA",Related and informative
3.90094E+17,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthquâ€_,Tue Oct 15 12:36:48 +0000 2013,CAL,Related and informative
3.90094E+17,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthquâ€_,Tue Oct 15 12:37:46 +0000 2013,,Related - but not informative
3.90094E+17,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthquâ€_,Tue Oct 15 12:38:27 +0000 2013,"Sampaloc,Manila. ",Related - but not informative
3.90095E+17,@FunnyPinoyQuote: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War   Pray for our Dear Philippines.,,,Related - but not informative
3.90095E+17,GOT TO BELIEVE! MALAPIT NA!  _Ÿ‘« c wacky yan at c chichay _Ÿ˜ç #G2BCanThisBeLove  #aftershocks #PrayForVisayas,Tue Oct 15 12:41:07 +0000 2013,,Not related
3.90095E+17,#PrayforBohol #PrayForCebu #PrayForBoholAndCebu #PrayForCebuDavaoBoholCDO #PrayForPhilippines,Tue Oct 15 12:41:48 +0000 2013,,Related - but not informative
3.90095E+17,RT @planetshakers: Our thoughts and prayers are with all those affected by the earthquake in the Philippines,,,Related - but not informative
3.90096E+17,RT @FunnyPinoyQuote: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War   Pray for our Dear Philippines.,,,Related - but not informative
3.90096E+17,"RT @CBCAlerts: Number of dead in earthquake that hit central #Philippines now 85. Buildings collapsed, bridges, roads damaged. http://t.co/â€_",,,Related and informative
