,Tweet_ID,Tweet_Text,Info,feature_a,feature_b,feature_c,created_at,location
254,389973161317392384,"RT @almirateng: The news about the major, 7.2-magnitude earthquake in bohol and cebu gave me goosebumps! Lets all #PrayForVisayas",1,"19 words, the 8 word","RT,@almirateng,The,news,about,the,major,72magnitude,earthquake,in,bohol,and,cebu,gave,me,goosebumps,Lets,all,PrayForVisayas","7.2-magnitude, in",Tue Oct 15 04:37:01 +0000 2013,"#wonderA,2apm,daytwice"
255,389973366834081792,RT @WagAssuming: Devastation of Nueva Ecija due to typhoon santi. And now earthquake in Cebu and Bohol.  #PrayForVisayas #PrayForNuevaEcija,1,"20 words, the 12 word","RT,@WagAssuming,Devastation,of,Nueva,Ecija,due,to,typhoon,santi,And,now,earthquake,in,Cebu,and,Bohol,PrayForVisayas,PrayForNuevaEcija","now, in",Tue Oct 15 04:37:50 +0000 2013,Metro Manila | Nueva Ecija
256,389973521998172160,"RT @NewEarthquake: 7.2 earthquake, 2km S of Nueva Vida Sur, Philippines. Oct 15 08:12 at epicenter (10m ago, 25km Tagbilaran, depth... http…",1,"22 words, the 1 word","RT,@NewEarthquake,72,earthquake,2km,S,of,Nueva,Vida,Sur,Philippines,Oct,15,0812,at,epicenter,(10m,ago,25km,Tagbilaran,depth,http…","RT, 7.2",Tue Oct 15 04:38:27 +0000 2013,Philippines
257,389973790446206976,RT @TrustJo: #PrayForBohol  http://t.co/TOQjOQThkk,1,"5 words, the -1 word","RT,@TrustJo,PrayForBohol,http//tco/TOQjOQThkk",", ",Tue Oct 15 04:39:31 +0000 2013,under the sea
258,389973891096903680,Thanks god all my relatives in bohol are okay...keep safe always. #PrayForVisayas,1,"12 words, the -1 word","Thanks,god,all,my,relatives,in,bohol,are,okaykeep,safe,always,PrayForVisayas",", ",,
259,389974079869947904,Pray for our Dear Philippines  Luzon: Typhoons  Visayas: Earthquake   Mindanao: War,1,"15 words, the 8 word","Pray,for,our,Dear,Philippines,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War","Visayas:, Mindanao:",,
260,389974692225773569,RT @grazeyoung: Aw most affected sa Tagbilaran! Tita Dolor I hope your safe :( #PrayForVisayas,1,"15 words, the -1 word","RT,@grazeyoung,Aw,most,affected,sa,Tagbilaran,Tita,Dolor,I,hope,your,safe,(,PrayForVisayas",", ",,
261,389974771930103808,@vicegandako Lets all pray for our kababayans who are affected by the earthquake. God bless us! #PrayForVisayas,1,"17 words, the 12 word","@vicegandako,Lets,all,pray,for,our,kababayans,who,are,affected,by,the,earthquake,God,bless,us,PrayForVisayas","the, God",Tue Oct 15 04:43:25 +0000 2013,"Calgary, Alberta"
262,389975136796831744,RT @TwitchyTeam: Major earthquake strikes the Philippines [photos] http://t.co/mnseFgWpr2,1,"9 words, the 3 word","RT,@TwitchyTeam,Major,earthquake,strikes,the,Philippines,[photos],http//tco/mnseFgWpr2","Major, strikes",,
263,389975275221835776,Philippines Earthquake hits Cebu and Bohol http://t.co/c0VgB9SB3E,1,"7 words, the 1 word","Philippines,Earthquake,hits,Cebu,and,Bohol,http//tco/c0VgB9SB3E","Philippines, hits",Tue Oct 15 04:45:25 +0000 2013,Pakistan
264,389976105685237760,RT @kimpoyfeliciano: Praying for the safety our brothers and sisters in Cebu and Bohol. #earthquake #PrayForVisayas,1,"16 words, the 14 word","RT,@kimpoyfeliciano,Praying,for,the,safety,our,brothers,and,sisters,in,Cebu,and,Bohol,earthquake,PrayForVisayas","Bohol., #PrayForVisayas",Tue Oct 15 04:48:43 +0000 2013,
265,389976499975385088,RT @cesrondario: Please keep everyone here in your prayers! “@BBCNews: Deadly quake strikes Philippines http://t.co/wll6VPUVzM”,1,"15 words, the -1 word","RT,@cesrondario,Please,keep,everyone,here,in,your,prayers,“@BBCNews,Deadly,quake,strikes,Philippines,http//tco/wll6VPUVzM”",", ",Tue Oct 15 04:50:17 +0000 2013,"Doncaster, South Yorkshire"
266,389977372381818880,"Today is baraka day, so lets pray for the safety of our kababayans in Visayas. #PrayForVisayas",1,"16 words, the -1 word","Today,is,baraka,day,so,lets,pray,for,the,safety,of,our,kababayans,in,Visayas,PrayForVisayas",", ",,
267,389977397543464960,RT @ricogutierrez8: #PrayForBohol #PrayForCebu,1,"4 words, the -1 word","RT,@ricogutierrez8,PrayForBohol,PrayForCebu",", ",Tue Oct 15 04:53:51 +0000 2013,Philippines 
268,389977414316457984,"RT @mynameisgero: Loon Church, Bohol (one of the biggest and oldest churches) before and after the #Earthquake #PrayForBohol http://t.co/rt…",1,"19 words, the 16 word","RT,@mynameisgero,Loon,Church,Bohol,(one,of,the,biggest,and,oldest,churches),before,and,after,the,Earthquake,PrayForBohol,http//tco/rt…","the, #PrayForBohol",Tue Oct 15 04:53:55 +0000 2013,PH
269,389978215415967744,RT @krungy21: #prayforbohol #prayforcebu,1,"4 words, the -1 word","RT,@krungy21,prayforbohol,prayforcebu",", ",Tue Oct 15 04:57:06 +0000 2013,Philippines
270,389978437726642178,Let's pray for Cebu and Bohol #PrayForVisayas Cebu and Bohol,1,"10 words, the -1 word","Let's,pray,for,Cebu,and,Bohol,PrayForVisayas,Cebu,and,Bohol",", ",,
271,389978563543187458,I hope my relatives in Bohol and those who are affected by earthquake are okay. :/ #prayforbohol #earthquake #prayforcebu,1,"19 words, the 12 word","I,hope,my,relatives,in,Bohol,and,those,who,are,affected,by,earthquake,are,okay,/,prayforbohol,earthquake,prayforcebu","by, are",,
272,389978567775232000,"RT @ano_ano_ano: セブ島も被害 RT @sunstarcebu: 2 bldgs in Brgy Mambaling, #Cebu City damaged by #earthquake.  via @JKVSunStar http://t.co/aa8GNmS…",1,"19 words, the 14 word","RT,@ano_ano_ano,セブ島も被害,RT,@sunstarcebu,2,bldgs,in,Brgy,Mambaling,Cebu,City,damaged,by,earthquake,via,@JKVSunStar,http//tco/aa8GNmS…","by, via",Tue Oct 15 04:58:30 +0000 2013,
273,389978756519317504,Pray for those affected on earthquake in philippines!!may godbless us!!,1,"10 words, the 5 word","Pray,for,those,affected,on,earthquake,in,philippinesmay,godbless,us","on, in",Tue Oct 15 04:59:15 +0000 2013,riyadh ksa
274,389978886529765376,RT @OfficialHH_Asia: Praying for our friends in the Philippines who were affected by the 7.2 magnitude quake. The scenes on TV are heartbre…,1,"23 words, the -1 word","RT,@OfficialHH_Asia,Praying,for,our,friends,in,the,Philippines,who,were,affected,by,the,72,magnitude,quake,The,scenes,on,TV,are,heartbre…",", ",Tue Oct 15 04:59:46 +0000 2013,wattpad: problematjque ⛸ 
275,389979377271701504,My thoughts and prayers go out to everyone who are affected by the earthquake. Lord help them go through this! #PrayForVisayas,1,"21 words, the 13 word","My,thoughts,and,prayers,go,out,to,everyone,who,are,affected,by,the,earthquake,Lord,help,them,go,through,this,PrayForVisayas","the, Lord",Tue Oct 15 05:01:43 +0000 2013,canada
276,389979901559730176,RT @JeffersonFaudan: Earthquake Video Caught in Bohol Philippines 7.2 Magnitude http://t.co/y1GAFKLgeT  #bohol #earthquake #philippines,1,"15 words, the 2 word","RT,@JeffersonFaudan,Earthquake,Video,Caught,in,Bohol,Philippines,72,Magnitude,http//tco/y1GAFKLgeT,bohol,earthquake,philippines","@JeffersonFaudan:, Video",Tue Oct 15 05:03:48 +0000 2013,"Manila, Philippines"
277,389980069336059904,RT @kimpoyfeliciano: Praying for the safety our brothers and sisters in Cebu and Bohol. #earthquake #PrayForVisayas,1,"16 words, the 14 word","RT,@kimpoyfeliciano,Praying,for,the,safety,our,brothers,and,sisters,in,Cebu,and,Bohol,earthquake,PrayForVisayas","Bohol., #PrayForVisayas",Tue Oct 15 05:04:28 +0000 2013,City of Bacoor
278,389980144821362688,RT @lexnarciso: The historic churches crumble to the ground. #PrayForBohol #PrayForCebu  http://t.co/K7Ky6kqv0H,1,"11 words, the -1 word","RT,@lexnarciso,The,historic,churches,crumble,to,the,ground,PrayForBohol PrayForCebu ,http//tco/K7Ky6kqv0H",", ",,
279,389980199321759744,"Magnitude-7.1 earthquake hits the Philippines, 20 dead http://t.co/4rUYc56UKa",1,"8 words, the 1 word","Magnitude71,earthquake,hits,the,Philippines,20,dead,http//tco/4rUYc56UKa","Magnitude-7.1, hits",Tue Oct 15 05:04:59 +0000 2013,
280,389980266451992576,Aftershocks Continue After Strong Quake Hits Philippines http://t.co/Jv563fLTwf via PhilTimes,1,"10 words, the -1 word","Aftershocks,Continue,After,Strong,Quake,Hits,Philippines,http//tco/Jv563fLTwf,via,PhilTimes",", ",Tue Oct 15 05:05:15 +0000 2013,PHILIPPINES
281,389980396479188993,RT @Insultstagram: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,1,"17 words, the 5 word","RT,@Insultstagram,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War,Pray,for,our,Dear,Philippines","Visayas:, Mindanao:",,
282,389980526477455360,@Insultstagram: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,1,"16 words, the 4 word","@Insultstagram,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War,Pray,for,our,Dear,Philippines","Visayas:, Mindanao:",,
283,389981310833262593,RT @CheeLedon: RT @FEUnited_85 One SINCERE PRAYER can change the whole situation. #PRAYforVISAYAS #PrayforthePhilippines 🙏💚💛,1,"15 words, the -1 word","RT,@CheeLedon,RT,@FEUnited_85,One,SINCERE,PRAYER,can,change,the,whole,situation,PRAYforVISAYAS,PrayforthePhilippines,🙏💚💛",", ",Tue Oct 15 05:09:24 +0000 2013,East Coast
284,389981386313973760,RT @Insultstagram: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,1,"17 words, the 5 word","RT,@Insultstagram,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War,Pray,for,our,Dear,Philippines","Visayas:, Mindanao:",,
285,389981394702589952,RT @moeyjan: I hope people actually do it and don't just hashtag #PrayForVisayas,1,"13 words, the -1 word","RT,@moeyjan,I,hope,people,actually,do,it,and,don't,just,hashtag,PrayForVisayas",", ",,
286,389981797368344577,RT @musaevaveronika: #PrayForBohol http://t.co/clb8crNMwv,1,"4 words, the -1 word","RT,@musaevaveronika,PrayForBohol,http//tco/clb8crNMwv",", ",,
287,389982254534901761,#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.#PrayForVisayas.,1,"1 words, the -1 word",PrayForVisayasPrayForVisayasPrayForVisayasPrayForVisayasPrayForVisayasPrayForVisayasPrayForVisayasPrayForVisayas,", ",Tue Oct 15 05:13:09 +0000 2013,"LIpa City, Batangas"
288,389983378604576768,"Death toll rises to at least 20 after 7.2-magnitude quake collapses buildings, cracks roads in Philippines: http://t.co/9TrHnqNpq9",1,"17 words, the -1 word","Death,toll,rises,to,at,least,20,after,72magnitude,quake,collapses,buildings,cracks,roads,in,Philippines,http//tco/9TrHnqNpq9",", ",Tue Oct 15 05:17:37 +0000 2013,To the LEft
289,389983487685443585,"Certain thoughts are prayers. There are moments when, whatever the attitude of the body, the soul is on its knees.  #PrayForVisayas",1,"22 words, the -1 word","Certain,thoughts,are,prayers,There,are,moments,when,whatever,the,attitude,of,the,body,the,soul,is,on,its,knees,PrayForVisayas",", ",Tue Oct 15 05:18:03 +0000 2013,Philippines
290,389983626093686784,"RT @AP: Death toll rises to at least 20 after 7.2-magnitude quake collapses buildings, cracks roads in Philippines: http://t.co/WvBN6Kfkon …",1,"20 words, the -1 word","RT,@AP,Death,toll,rises,to,at,least,20,after,72magnitude,quake,collapses,buildings,cracks,roads,in,Philippines,http//tco/WvBN6Kfkon,…",", ",Tue Oct 15 05:18:36 +0000 2013,"Caracas, RBV"
291,389983835812679680,RT @ricogutierrez8: #PrayForBohol #PrayForCebu,1,"4 words, the -1 word","RT,@ricogutierrez8,PrayForBohol,PrayForCebu",", ",Tue Oct 15 05:19:26 +0000 2013,
292,389984473317523456,#PrayForVisayas Sana ok lang kayo!1,1,"5 words, the -1 word","PrayForVisayas,Sana,ok,lang,kayo1",", ",Tue Oct 15 05:21:58 +0000 2013,Sa Puso ni CHi Hoon 3
293,389984687247990784,@TheLoveStories I'm doing this again asking for your help to please #PrayForVisayas head aching aftershocks :( #PrayForMindanao,1,"17 words, the -1 word","@TheLoveStories,I'm,doing,this,again,asking,for,your,help,to,please,PrayForVisayas,head,aching,aftershocks,(,PrayForMindanao",", ",,
294,389984813069115392,#PrayForVisayas 🙏😢🙏 http://t.co/S9R0wKt0UE,1,"3 words, the -1 word","PrayForVisayas,🙏😢🙏,http//tco/S9R0wKt0UE",", ",Tue Oct 15 05:23:19 +0000 2013,DVO-MNL
295,389985169576194048,"RT @juanxi: Please spread the word. Mga kababayan sa Visayas, please use #rescuePH for information about people needing rescue. We will com…",1,"22 words, the -1 word","RT,@juanxi,Please,spread,the,word,Mga,kababayan,sa,Visayas,please,use,rescuePH,for,information,about,people,needing,rescue,We,will,com…",", ",Tue Oct 15 05:24:44 +0000 2013,in your dreams!
296,389985354159116288,RT @VhongX44: #prayforbohol #prayforcebu,1,"4 words, the -1 word","RT,@VhongX44,prayforbohol,prayforcebu",", ",Tue Oct 15 05:25:28 +0000 2013,"Candelaria, Quezon"
297,389985450594562048,"RT @BBCWorld: Central Philippines earthquake measuring 7.2 magnitude kills at least 20 people, reports say http://t.co/hABp7Bg2jQ",1,"16 words, the 4 word","RT,@BBCWorld,Central,Philippines,earthquake,measuring,72,magnitude,kills,at,least,20,people,reports,say,http//tco/hABp7Bg2jQ","Philippines, measuring",Tue Oct 15 05:25:51 +0000 2013,manila
298,389985643561893888,"RT @BBCWorld: Central Philippines earthquake measuring 7.2 magnitude kills at least 20 people, reports say http://t.co/hABp7Bg2jQ",1,"16 words, the 4 word","RT,@BBCWorld,Central,Philippines,earthquake,measuring,72,magnitude,kills,at,least,20,people,reports,say,http//tco/hABp7Bg2jQ","Philippines, measuring",Tue Oct 15 05:26:37 +0000 2013,"Wellington City, New Zealand"
299,389986138481373184,RT @Insultstagram: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.,1,"17 words, the 5 word","RT,@Insultstagram,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War,Pray,for,our,Dear,Philippines","Visayas:, Mindanao:",,
300,389986163642994688,RT @lenardsantos: Seriously #GetWellSoonDanielPadilla is trending more than #PrayForVisayas? What is wrong with you people?!,1,"15 words, the -1 word","RT,@lenardsantos,Seriously,GetWellSoonDanielPadilla,is,trending,more,than,PrayForVisayas,What,is,wrong,with,you,people",", ",,
301,389986570469527552,@Khunnie0624 Hello Khunnie 😊 Please pray for earthquake victims here in the Philippines 😁😁😁,1,"14 words, the 7 word","@Khunnie0624,Hello,Khunnie,😊,Please,pray,for,earthquake,victims,here,in,the,Philippines,😁😁😁","for, victims",Tue Oct 15 05:30:18 +0000 2013,
302,389986633400844289,"Major quake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday, th... http://t.co/A6dMijPDyv",1,"16 words, the 6 word","Major,quake,hits,Philippines,A,magnitude72,earthquake,struck,in,the,southeastern,Philippines,on,Tuesday,th,http//tco/A6dMijPDyv","magnitude-7.2, struck",Tue Oct 15 05:30:33 +0000 2013,
303,389987484836179968,RT @imshrnmrsh: Earthquake Magnitude 7.2.. Pray for Cebu and Bohol Philippines..,1,"11 words, the 2 word","RT,@imshrnmrsh,Earthquake,Magnitude,72,Pray,for,Cebu,and,Bohol,Philippines","@imshrnmrsh:, Magnitude",,
304,389987736523792384,RT @krungy21: #prayforbohol #prayforcebu,1,"4 words, the -1 word","RT,@krungy21,prayforbohol,prayforcebu",", ",Tue Oct 15 05:34:56 +0000 2013,
305,389987870720552960,RT @MarifilFil2013: 16We want tina guest in ur show #TinaJittaleelaTBoom #TinaJittaleelaShowtime #prayforvisayas @vicegandako @GandangGabiV…,1,"14 words, the -1 word","RT,@MarifilFil2013,16We,want,tina,guest,in,ur,show,TinaJittaleelaTBoom,TinaJittaleelaShowtime,prayforvisayas,@vicegandako,@GandangGabiV…",", ",,
306,389988038488502272,@jeggykwisti Ok lang daw sila safe naman. #PrayForBohol,1,"8 words, the -1 word","@jeggykwisti,Ok,lang,daw,sila,safe,naman,PrayForBohol",", ",Tue Oct 15 05:36:08 +0000 2013,Philippines
307,389988910899539969,"Pusong pinoy! Makakaahon din tayo, pilipino pa.. #PrayForVisayas #1culture1group1family1country",1,"9 words, the -1 word","Pusong,pinoy,Makakaahon,din,tayo,pilipino,pa,PrayForVisayas,1culture1group1family1country",", ",Tue Oct 15 05:39:36 +0000 2013,Cloud Paradise
308,389990873825423360,RT @jeanetteannel: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear #Philippines.,1,"17 words, the 5 word","RT,@jeanetteannel,Luzon,Typhoons,Visayas,Earthquake,Mindanao,War,Pray,for,our,Dear,Philippines","Visayas:, Mindanao:",,
309,389991591072387072,"@paulinexoh I heard that there was an earthquake in the philippines, is tht true?? R u okay??",1,"17 words, the 7 word","@paulinexoh,I,heard,that,there,was,an,earthquake,in,the,philippines,is,tht,true,R,u,okay","an, in",,
310,389992970977431552,#PrayforBohol #PrayforBohol #PrayforBohol #PrayforBohol #PrayforBohol #PrayforBohol,1,"6 words, the -1 word","PrayforBohol,PrayforBohol,PrayforBohol,PrayforBohol,PrayforBohol,PrayforBohol",", ",,
311,389992983568711680,"RT @OLFUNetwork: Fatima Community is praying for Boholanos and Cebuanos. Remember, we can always rise up with God! #PrayForVisayas",1,"19 words, the -1 word","RT,@OLFUNetwork,Fatima,Community,is,praying,for,Boholanos,and,Cebuanos,Remember,we,can,always,rise,up,with,God,PrayForVisayas",", ",,
312,389993059070382080,16 na daw namatay sa Cebu dahil sa lindol #prayforcebu #PrayForVisayas #prayforthePhilippines,1,"12 words, the -1 word","16,na,daw,namatay,sa,Cebu,dahil,sa,lindol,prayforcebu,PrayForVisayas,prayforthePhilippines",", ",Tue Oct 15 05:56:05 +0000 2013,"Cainta, Rizal"
313,389994321555886081,I'm glad that I got to see those churches in Bohol before they were ruined by that earthquake. #PrayForVisayas,1,"19 words, the 17 word","I'm,glad,that,I,got,to,see,those,churches,in,Bohol,before,they,were,ruined,by,that,earthquake,PrayForVisayas","that, #PrayForVisayas",Tue Oct 15 06:01:06 +0000 2013,Where in the world am I?
314,389994464183201792,"At least 20 dead in Philippines quake: CEBU, Philippines, Oct. 15 (UPI) --  A powerful earthquake meas... http://t.co/jPEm3u6uH3 #TSCEnt",1,"20 words, the 15 word","At,least,20,dead,in,Philippines,quake,CEBU,Philippines,Oct,15,(UPI),,A,powerful,earthquake,meas,http//tco/jPEm3u6uH3,TSCEnt","powerful, meas...",Tue Oct 15 06:01:40 +0000 2013,Houston US
315,389994501923545088,#PrayForVisayas #PrayForVisayas #PrayForVisayas #PrayForVisayas #PrayForVisayas,1,"5 words, the -1 word","PrayForVisayas,PrayForVisayas,PrayForVisayas,PrayForVisayas,PrayForVisayas",", ",Tue Oct 15 06:01:49 +0000 2013,
316,389994585784872960,"RT @MediasetTgcom24: Forte terremoto nelle #Filippine. Crollano edifici sull'isola di #Bohol, almeno venti morti e trenta feriti http://t.c…",1,"18 words, the -1 word","RT,@MediasetTgcom24,Forte,terremoto,nelle,Filippine,Crollano,edifici,sull'isola,di,Bohol,almeno,venti,morti,e,trenta,feriti,http//tc…",", ",Tue Oct 15 06:02:09 +0000 2013,"Verona, Veneto"
317,389994854245081088,"RT @TweetMeMaybeee: Fire, Water and now Earth. Keep safe everyone! I can see the sign. #PrayforVisayas",1,"16 words, the -1 word","RT,@TweetMeMaybeee,Fire,Water,and,now,Earth,Keep,safe,everyone,I,can,see,the,sign,PrayforVisayas",", ",Tue Oct 15 06:03:13 +0000 2013,Quezon City
318,389995063969087488,"X❤X i JUS HEARD ABOUT THA CEBU &amp; BOHOL EARTHQUAKE 7.2 iNTENSiTY,NEVA THOUGHT THAT WOULD HAPPEN.EVA.#Philippines #Earthquake #ChamTweets X❤X",1,"19 words, the 9 word","X❤X,i,JUS,HEARD,ABOUT,THA,CEBU,&amp,BOHOL,EARTHQUAKE,72,iNTENSiTYNEVA,THOUGHT,THAT,WOULD,HAPPENEVAPhilippines,Earthquake,ChamTweets,X❤X","BOHOL, 7.2",Tue Oct 15 06:04:03 +0000 2013,London UK • The Philippines 
319,389995856683732992,RT @laeda27: tboom na for tina jittaleela #TinaJittaleelaTBoom #TinaJittaleelaShowtime #prayforvisayas,1,"10 words, the -1 word","RT,@laeda27,tboom,na,for,tina,jittaleela,TinaJittaleelaTBoom,TinaJittaleelaShowtime,prayforvisayas",", ",,
